,调和平均温度,扭矩转速积,机器质量等级,运行时间
7421,304.4933355219961,54304.799999999996,0,161
7422,304.4933355219961,78309.0,2,163
7423,304.59337052838856,67082.40000000001,0,168
7424,304.7415450221421,61686.00000000001,0,170
7425,304.793440472286,60172.799999999996,0,172
7426,304.693405511811,58445.2,0,174
7427,304.64525020508614,69380.5,0,176
7428,304.54521582143445,51156.0,1,178
7429,304.54521582143445,63080.0,0,181
7430,304.44518141520274,74588.8,0,183
7431,304.39701149425287,72290.40000000001,2,185
7432,304.2969776609724,61326.299999999996,0,190
7433,304.34514698636883,73098.7,1,192
7434,304.19694380545513,48131.4,1,195
7435,304.24511253491045,57873.9,1,198
7436,304.19694380545513,70332.3,0,201
7437,304.1487592440427,77827.90000000001,0,203
7438,304.0969099276792,62873.2,0,205
7439,304.0969099276792,56640.200000000004,0,207
7440,304.0969099276792,76720.0,0,0
7441,304.14507806080525,49878.0,0,2
7442,304.19323036477164,59163.0,0,4
7443,304.14507806080525,53876.399999999994,1,6
7444,304.14507806080525,45268.2,1,9
7445,304.19323036477164,56862.899999999994,1,12
7446,304.0931952662722,62392.200000000004,0,15
7447,304.2413668473797,71806.09999999999,0,17
7448,304.14133114215286,61470.4,0,19
7449,304.0412954134473,47955.0,0,21
7450,304.0894148586456,68907.8,0,23
7451,304.14133114215286,60987.5,0,25
7452,304.19323036477164,56700.0,1,27
7453,304.14507806080525,58024.4,0,30
7454,304.19323036477164,61336.6,0,32
7455,304.14507806080525,80682.0,0,34
7456,304.14507806080525,60061.600000000006,0,36
7457,304.14507806080525,63381.5,0,38
7458,304.19694380545513,46980.4,0,40
7459,304.19694380545513,48704.5,0,42
7460,304.19694380545513,75048.40000000001,0,44
7461,304.19694380545513,62611.799999999996,0,46
7462,304.1487592440427,67094.7,1,48
7463,304.19694380545513,63636.1,1,51
7464,304.0487259575867,45980.0,2,54
7465,304.1487592440427,59737.5,1,59
7466,304.1487592440427,56409.6,0,62
7467,304.0969099276792,48223.200000000004,0,64
7468,304.0487259575867,57203.3,2,66
7469,304.0487259575867,82048.0,1,71
7470,304.19694380545513,55632.0,0,74
7471,304.0969099276792,61804.799999999996,0,76
7472,303.9968760276225,61765.2,0,78
7473,304.0969099276792,61633.0,1,80
7474,303.9968760276225,67925.8,1,83
7475,303.9968760276225,58698.9,1,86
7476,303.94869264923534,51037.00000000001,0,89
7477,303.94869264923534,52896.5,2,91
7478,303.9968760276225,82323.2,1,96
7479,304.0487259575867,54341.799999999996,0,99
7480,303.89684210526315,52581.200000000004,0,101
7481,303.7486259667599,46255.0,1,103
7482,303.84865931896695,57912.0,0,106
7483,303.7486259667599,50967.0,0,108
7484,303.84865931896695,70269.09999999999,0,110
7485,303.84865931896695,69455.0,0,112
7486,303.9004934210526,60340.200000000004,1,114
7487,303.8004606778545,69739.2,0,117
7488,303.8004606778545,59832.00000000001,0,119
7489,303.8004606778545,67644.3,0,121
7490,303.94869264923534,80066.8,1,123
7491,303.9004934210526,60949.4,0,126
7492,303.84865931896695,58743.2,1,128
7493,303.79680816057913,57564.0,1,131
7494,303.79680816057913,56591.4,0,134
7495,303.7486259667599,45202.8,0,136
7496,303.7486259667599,41041.600000000006,1,138
7497,303.7486259667599,51607.8,1,141
7498,303.89684210526315,55906.2,0,144
7499,303.89684210526315,49981.0,0,146
7500,303.79680816057913,51843.3,0,148
7501,303.94500904456504,54702.600000000006,0,150
7502,304.0969099276792,71496.09999999999,2,152
7503,304.0450435640309,60041.2,0,157
7504,303.94500904456504,58604.7,0,159
7505,303.94500904456504,59058.0,0,161
7506,303.94500904456504,60416.399999999994,0,165
7507,303.94500904456504,55910.7,1,167
7508,303.94500904456504,42075.0,1,170
7509,303.893125,65741.2,0,173
7510,303.94500904456504,64399.4,0,175
7511,303.8449745023853,55965.200000000004,2,177
7512,303.74493993746916,53947.0,1,182
7513,303.6967741935484,68153.7,0,185
7514,303.6967741935484,65512.2,0,187
7515,303.8449745023853,47184.299999999996,0,189
7516,303.8449745023853,80501.2,1,191
7517,303.8449745023853,45555.100000000006,1,194
7518,303.8449745023853,62622.0,0,197
7519,303.79680816057913,76995.7,1,199
7520,303.84865931896695,69350.4,0,202
7521,303.7486259667599,48603.8,2,0
7522,303.7004279131008,63759.3,2,5
7523,303.7486259667599,67821.6,0,10
7524,303.7486259667599,72069.4,0,12
7525,303.7004279131008,72711.9,0,14
7526,303.75224617409907,57259.4,0,16
7527,303.75224617409907,54129.6,0,18
7528,303.8522783352525,72142.8,1,20
7529,303.8040473840079,51357.0,1,23
7530,303.855831551242,67378.5,0,26
7531,303.9040789473684,72982.5,0,28
7532,303.9040789473684,60211.5,1,30
7533,303.95231047525084,60793.2,1,33
7534,303.95231047525084,69305.59999999999,0,36
7535,303.95231047525084,64740.4,1,38
7536,303.95231047525084,52246.0,0,41
7537,303.8522783352525,58359.600000000006,0,43
7538,303.8522783352525,60983.4,0,45
7539,303.95231047525084,49429.1,0,47
7540,303.9004934210526,43797.6,0,49
7541,303.8004606778545,53373.6,2,51
7542,303.8522783352525,66475.5,1,56
7543,303.8522783352525,42231.0,2,59
7544,303.75224617409907,49845.600000000006,0,64
7545,303.75224617409907,48734.399999999994,0,66
7546,303.8004606778545,40483.8,1,68
7547,303.8522783352525,57281.399999999994,0,71
7548,303.7004279131008,57957.600000000006,0,73
7549,303.65221399176954,66248.0,0,75
7550,303.55218178824305,71393.0,1,77
7551,303.55218178824305,65281.5,0,80
7552,303.4521495634986,63450.200000000004,1,82
7553,303.4521495634986,53968.799999999996,0,85
7554,303.50395256916994,59371.200000000004,0,87
7555,303.50395256916994,60453.4,0,89
7556,303.55573851473736,71049.3,0,91
7557,303.55573851473736,62156.49999999999,1,93
7558,303.55573851473736,60760.0,0,96
7559,303.55573851473736,63923.2,0,98
7560,303.4557074617032,59140.799999999996,0,100
7561,303.40392092257,70792.4,0,102
7562,303.35211731751525,55050.00000000001,0,104
7563,303.2556452942146,49549.799999999996,1,106
7564,303.3038892551088,54348.5,0,109
7565,303.2038575667655,46576.600000000006,1,111
7566,303.2556452942146,69203.8,0,114
7567,303.1556141797197,50053.600000000006,0,116
7568,303.1556141797197,48317.5,0,118
7569,303.2038575667655,55465.5,2,120
7570,303.1556141797197,35513.4,0,125
7571,303.0037941273507,54876.8,1,127
7572,302.90376237623764,52682.399999999994,0,130
7573,302.85552071298895,76753.59999999999,0,132
7574,302.85552071298895,47956.8,1,134
7575,302.85552071298895,60158.5,0,137
7576,302.85552071298895,64886.4,0,139
7577,302.7554895162622,60602.3,0,141
7578,302.65545829892653,50544.0,1,143
7579,302.7072324966975,49908.600000000006,0,146
7580,302.65895953757223,65448.2,1,148
7581,302.7072324966975,96048.0,1,151
7582,302.6072018500165,54074.0,0,154
7583,302.55892945646787,66303.0,0,156
7584,302.55892945646787,64893.0,1,158
7585,302.50717118307995,54787.5,2,161
7586,302.55892945646787,55806.1,1,166
7587,302.4588993554785,61494.0,0,169
7588,302.4588993554785,73824.0,1,171
7589,302.55892945646787,55273.5,0,174
7590,302.55892945646787,53640.399999999994,0,176
7591,302.65895953757223,63635.0,1,178
7592,302.6072018500165,55394.600000000006,1,181
7593,302.6072018500165,70376.4,0,184
7594,302.7554895162622,50181.6,1,186
7595,302.7554895162622,74975.5,0,189
7596,302.85552071298895,66270.0,0,191
7597,302.85552071298895,62519.399999999994,0,193
7598,302.90376237623764,58837.99999999999,0,195
7599,302.8037306041598,57830.49999999999,0,197
7600,302.7036988110964,63737.1,2,199
7601,302.65545829892653,54809.299999999996,0,204
7602,302.55542706096145,67954.40000000001,2,206
7603,302.7036988110964,67573.7,0,211
7604,302.8519557682786,54378.899999999994,0,213
7605,302.8519557682786,55986.00000000001,1,215
7606,302.8519557682786,71650.0,0,218
7607,302.8001320567844,69271.40000000001,0,220
7608,302.7519233944197,59737.5,0,222
7609,302.7519233944197,59786.299999999996,0,0
7610,302.7519233944197,66976.0,0,2
7611,302.8519557682786,64124.5,0,4
7612,302.9001650165016,70750.5,1,6
7613,302.9001650165016,55972.100000000006,0,9
7614,303.0001979544705,65092.200000000004,0,11
7615,303.0001979544705,62872.0,0,13
7616,303.0001979544705,69263.7,0,15
7617,303.1002308707124,45542.1,0,17
7618,303.0001979544705,58903.99999999999,2,19
7619,302.95198812077217,62540.0,0,24
7620,302.95198812077217,75270.6,1,26
7621,302.8037306041598,60785.1,0,29
7622,302.8037306041598,67305.6,1,31
7623,302.8519557682786,59153.00000000001,2,34
7624,302.7519233944197,54672.0,0,39
7625,302.7036988110964,69679.40000000001,0,41
7626,302.7519233944197,61692.6,0,43
7627,302.8519557682786,54157.0,0,45
7628,302.9001650165016,60878.700000000004,2,47
7629,302.8001320567844,78695.4,0,52
7630,302.7000990752972,55722.0,2,54
7631,302.7000990752972,56445.0,0,59
7632,302.7519233944197,71743.2,0,61
7633,302.7000990752972,60955.200000000004,0,63
7634,302.7519233944197,46519.200000000004,0,65
7635,302.8519557682786,47037.9,0,67
7636,302.9001650165016,57922.3,0,69
7637,302.95198812077217,56434.799999999996,0,71
7638,302.8519557682786,77504.0,0,73
7639,303.0001979544705,65692.5,0,75
7640,302.95198812077217,66096.0,1,77
7641,302.8519557682786,58413.600000000006,1,80
7642,302.9001650165016,78626.4,0,83
7643,302.95198812077217,55122.600000000006,1,85
7644,303.0001979544705,52966.0,1,88
7645,302.9483583567068,65718.3,0,91
7646,302.9001650165016,58905.0,0,93
7647,302.8001320567844,68283.6,1,95
7648,302.8001320567844,82070.4,0,98
7649,302.7519233944197,48525.399999999994,2,100
7650,302.8001320567844,54740.0,1,105
7651,302.7000990752972,60631.5,2,108
7652,302.7519233944197,77296.5,1,113
7653,302.8001320567844,67438.8,1,116
7654,302.7000990752972,76840.8,0,119
7655,302.7000990752972,46497.799999999996,1,121
7656,302.8001320567844,65366.0,0,124
7657,302.8483248060736,54454.4,0,126
7658,302.9001650165016,76450.0,0,128
7659,302.8483248060736,67469.5,0,130
7660,302.8483248060736,55533.399999999994,0,132
7661,302.9483583567068,55866.6,0,134
7662,302.9483583567068,49127.399999999994,0,136
7663,302.9483583567068,79809.5,2,138
7664,303.0483918852053,69069.0,0,143
7665,302.9965357967667,59797.5,0,145
7666,303.0446973445489,67075.5,1,147
7667,303.0446973445489,68941.8,0,150
7668,303.0446973445489,76933.3,1,152
7669,303.0928430079156,48062.399999999994,0,155
7670,303.0446973445489,57833.99999999999,0,157
7671,303.0446973445489,65993.59999999999,0,159
7672,302.896501650165,63644.4,0,161
7673,302.896501650165,44464.8,1,163
7674,302.844627826374,49627.2,2,166
7675,302.79646748101686,64448.0,1,171
7676,302.79646748101686,48089.6,1,174
7677,302.79646748101686,67373.0,0,177
7678,302.79646748101686,78915.2,0,179
7679,302.7445930328546,59162.4,0,181
7680,302.6964332892999,48150.0,0,183
7681,302.7445930328546,62914.5,1,185
7682,302.7445930328546,69311.3,0,188
7683,302.7445930328546,64155.2,0,190
7684,302.7445930328546,63093.6,2,192
7685,302.7445930328546,50907.600000000006,1,197
7686,302.7445930328546,55979.6,1,200
7687,302.6927014531044,69552.7,0,203
7688,302.6445582163501,61102.8,0,205
7689,302.6927014531044,58741.2,0,207
7690,302.6927014531044,56291.00000000001,0,0
7691,302.6445582163501,50497.7,0,2
7692,302.7445930328546,63360.0,1,4
7693,302.7445930328546,45562.8,0,7
7694,302.792736876857,66511.2,1,9
7695,302.792736876857,70367.4,0,12
7696,302.844627826374,50417.5,0,14
7697,302.89277227722766,66435.6,2,16
7698,302.89277227722766,56435.5,1,21
7699,302.89277227722766,63553.799999999996,1,24
7700,302.89277227722766,56294.4,1,27
7701,302.792736876857,40802.0,0,30
7702,302.792736876857,65869.2,1,32
7703,302.6927014531044,57000.0,0,35
7704,302.792736876857,75298.8,0,37
7705,302.792736876857,70755.0,0,39
7706,302.7445930328546,61340.700000000004,0,41
7707,302.7445930328546,73656.0,1,43
7708,302.6927014531044,56176.8,0,46
7709,302.6927014531044,54955.200000000004,0,48
7710,302.6927014531044,49737.1,0,50
7711,302.792736876857,53029.200000000004,0,52
7712,302.792736876857,46199.700000000004,0,54
7713,302.792736876857,59348.4,1,56
7714,302.7408287931319,53498.200000000004,0,59
7715,302.7408287931319,53742.1,1,61
7716,302.7889402443051,62350.2,0,64
7717,302.84086482917974,59303.7,0,66
7718,302.88897689768976,62538.1,0,68
7719,302.94090084144534,56099.4,0,70
7720,302.84086482917974,51238.299999999996,0,72
7721,302.792736876857,68846.4,0,74
7722,302.792736876857,54283.2,0,76
7723,302.792736876857,59007.0,1,78
7724,302.6927014531044,63781.5,1,81
7725,302.792736876857,51546.0,0,84
7726,302.84086482917974,57788.5,0,86
7727,302.84086482917974,53263.8,1,88
7728,302.89277227722766,72737.59999999999,0,91
7729,302.89277227722766,53189.1,2,93
7730,302.792736876857,69247.6,2,98
7731,302.792736876857,43990.4,0,103
7732,302.89277227722766,64391.5,1,105
7733,302.792736876857,57768.0,0,108
7734,302.844627826374,64640.8,0,110
7735,302.89277227722766,59938.200000000004,0,112
7736,302.89277227722766,57105.200000000004,0,114
7737,302.89277227722766,56187.700000000004,0,116
7738,302.9446625969312,53730.4,2,118
7739,302.9928076542395,53324.7,1,123
7740,302.9928076542395,63365.600000000006,0,126
7741,302.9928076542395,57213.0,0,128
7742,302.9446625969312,67605.3,2,130
7743,302.9446625969312,41354.0,1,135
7744,302.896501650165,65329.299999999996,0,138
7745,302.79646748101686,67996.0,0,140
7746,302.79646748101686,63168.0,0,142
7747,302.79646748101686,54806.4,0,144
7748,302.6964332892999,44272.799999999996,0,146
7749,302.79646748101686,54331.200000000004,0,148
7750,302.8483248060736,61824.0,1,150
7751,302.8483248060736,81893.5,1,153
7752,302.896501650165,54846.700000000004,1,156
7753,302.896501650165,49867.5,0,159
7754,302.9446625969312,50465.799999999996,1,161
7755,302.9965357967667,46138.2,0,164
7756,303.0446973445489,55386.299999999996,0,166
7757,302.9965357967667,76638.0,1,168
7758,302.9965357967667,71656.0,1,171
7759,302.9446625969312,64588.799999999996,1,174
7760,303.0446973445489,70566.59999999999,0,177
7761,303.0446973445489,43776.0,2,179
7762,303.0446973445489,58830.100000000006,0,184
7763,302.9928076542395,54108.0,0,186
7764,302.9928076542395,66838.2,0,188
7765,303.0446973445489,68952.0,0,190
7766,302.9483583567068,73830.0,0,192
7767,302.9965357967667,73056.8,1,194
7768,302.896501650165,59822.4,1,197
7769,302.896501650165,55103.99999999999,0,200
7770,302.9483583567068,59904.0,0,202
7771,302.9483583567068,46846.899999999994,0,0
7772,302.9483583567068,59596.0,0,2
7773,303.0483918852053,72512.0,1,4
7774,302.9483583567068,59443.200000000004,2,7
7775,302.9483583567068,71115.2,0,12
7776,302.9483583567068,57462.799999999996,2,14
7777,302.9965357967667,65430.0,0,19
7778,302.9483583567068,69473.5,1,21
7779,302.9483583567068,69136.7,1,24
7780,303.0483918852053,65649.59999999999,0,27
7781,302.9965357967667,65083.200000000004,0,29
7782,303.0001979544705,57433.2,1,31
7783,302.9483583567068,62222.1,0,34
7784,302.9483583567068,45907.4,0,36
7785,302.9001650165016,66214.2,0,38
7786,302.9001650165016,51139.9,1,40
7787,302.8483248060736,72830.8,0,43
7788,302.8483248060736,64576.9,0,45
7789,302.8483248060736,61899.0,0,47
7790,302.8483248060736,64246.0,1,49
7791,302.8483248060736,72601.6,0,52
7792,302.8483248060736,46153.799999999996,0,54
7793,302.8483248060736,54490.799999999996,1,56
7794,302.7482912332838,57484.6,0,59
7795,302.64825763831544,42744.8,0,61
7796,302.64825763831544,48952.799999999996,0,63
7797,302.7482912332838,68602.3,0,65
7798,302.7482912332838,60793.6,0,67
7799,302.8483248060736,69620.0,0,69
7800,302.896501650165,54163.2,0,71
7801,302.896501650165,65684.40000000001,0,73
7802,302.8483248060736,72219.6,0,75
7803,302.9483583567068,76178.5,1,77
7804,302.896501650165,62579.4,1,80
7805,302.8483248060736,58035.6,0,83
7806,302.896501650165,52611.2,1,85
7807,302.896501650165,69552.6,0,88
7808,302.79646748101686,65079.899999999994,0,90
7809,302.79646748101686,53299.99999999999,1,92
7810,302.7445930328546,56349.2,0,95
7811,302.6964332892999,57738.2,1,97
7812,302.6445582163501,49943.5,0,100
7813,302.6964332892999,74854.40000000001,0,102
7814,302.79646748101686,78925.0,2,104
7815,302.7445930328546,65264.99999999999,1,109
7816,302.844627826374,73616.0,2,112
7817,302.9446625969312,71088.0,1,117
7818,302.9446625969312,65966.09999999999,2,120
7819,302.89277227722766,62040.0,0,125
7820,302.9446625969312,54857.399999999994,2,127
7821,302.9928076542395,72661.40000000001,0,132
7822,302.94090084144534,83057.8,1,134
7823,302.9890135268888,44075.5,1,137
7824,302.94090084144534,63932.399999999994,1,140
7825,302.88897689768976,71131.5,1,143
7826,302.84086482917974,73003.7,0,146
7827,302.89277227722766,56814.6,0,148
7828,302.94090084144534,64782.9,1,150
7829,302.89277227722766,61203.99999999999,2,153
7830,302.9446625969312,46256.8,2,158
7831,302.9928076542395,56299.100000000006,0,163
7832,302.9928076542395,63147.7,0,165
7833,302.9928076542395,68052.6,0,167
7834,302.9928076542395,70834.0,2,169
7835,303.04093682995216,49190.4,0,174
7836,303.1890867128256,59290.0,1,176
7837,303.14097279472384,72204.0,0,179
7838,303.04093682995216,53664.0,1,181
7839,302.89277227722766,57054.0,1,184
7840,302.89277227722766,59185.799999999996,0,187
7841,302.89277227722766,65051.200000000004,0,189
7842,302.94090084144534,59432.0,2,191
7843,303.04093682995216,50666.0,2,196
7844,303.04093682995216,79666.8,1,201
7845,302.9928076542395,82680.0,1,204
7846,303.0928430079156,62770.5,0,0
7847,303.0928430079156,64332.799999999996,1,2
7848,303.0928430079156,48997.2,0,5
7849,303.19287833827894,64411.200000000004,0,7
7850,303.19660402242005,55212.3,1,9
7851,303.19660402242005,62842.5,0,12
7852,303.19660402242005,59923.8,0,14
7853,303.2447667710565,59899.399999999994,1,16
7854,303.19660402242005,46702.200000000004,0,19
7855,303.19660402242005,84529.90000000001,1,21
7856,303.19660402242005,45814.6,0,24
7857,303.24845887588594,50451.0,0,26
7858,303.39667215815484,64690.799999999996,0,28
7859,303.39667215815484,55502.399999999994,1,30
7860,303.39667215815484,56179.3,0,33
7861,303.4967061923584,64968.600000000006,1,35
7862,303.4967061923584,49679.7,0,38
7863,303.4485257782902,54775.2,1,40
7864,303.34849233811167,64241.99999999999,0,43
7865,303.3002966381015,56073.6,2,45
7866,303.3002966381015,65615.4,0,50
7867,303.34849233811167,67704.0,0,52
7868,303.34849233811167,57300.0,0,54
7869,303.39667215815484,66364.8,1,56
7870,303.39667215815484,61073.600000000006,1,59
7871,303.39667215815484,61493.4,1,62
7872,303.4485257782902,56674.799999999996,2,65
7873,303.5967402041489,65367.899999999994,0,70
7874,303.5967402041489,67932.0,2,72
7875,303.5967402041489,44150.4,1,77
7876,303.54855919644325,66868.0,1,80
7877,303.54855919644325,48473.799999999996,0,83
7878,303.4967061923584,60316.5,0,85
7879,303.4967061923584,58028.399999999994,0,87
7880,303.4967061923584,57608.0,2,89
7881,303.4967061923584,68486.6,0,94
7882,303.44483610607807,58254.9,1,96
7883,303.4967061923584,49474.799999999996,0,99
7884,303.4967061923584,61690.2,1,101
7885,303.34849233811167,58096.100000000006,0,104
7886,303.24845887588594,57528.0,0,106
7887,303.19660402242005,59823.0,1,108
7888,303.1484253915911,39899.9,1,111
7889,303.1484253915911,55267.200000000004,0,114
7890,303.19660402242005,47572.3,1,116
7891,303.09656992084433,63425.0,0,119
7892,302.9965357967667,63751.5,0,121
7893,302.9965357967667,58748.0,1,123
7894,302.896501650165,58586.1,2,126
7895,302.9446625969312,52252.2,0,131
7896,302.89277227722766,56141.200000000004,1,133
7897,302.896501650165,59288.4,0,136
7898,302.79646748101686,47367.0,1,138
7899,302.844627826374,46569.6,1,141
7900,302.844627826374,72444.6,0,144
7901,302.9446625969312,70468.59999999999,2,146
7902,302.9446625969312,68961.8,1,151
7903,302.9446625969312,60508.8,0,154
7904,302.844627826374,76452.0,0,156
7905,302.89277227722766,54764.799999999996,0,158
7906,302.792736876857,61354.8,1,160
7907,302.7445930328546,67247.4,0,163
7908,302.6445582163501,61771.6,0,165
7909,302.6445582163501,57350.0,0,167
7910,302.5963990749918,42197.4,0,169
7911,302.7445930328546,63190.200000000004,0,171
7912,302.7445930328546,69740.3,1,173
7913,302.79646748101686,75133.2,1,176
7914,302.5963990749918,75902.3,0,179
7915,302.54822402114655,35591.9,0,181
7916,302.54822402114655,57949.1,1,183
7917,302.54822402114655,71782.40000000001,0,186
7918,302.64825763831544,47404.0,0,188
7919,302.5963990749918,68516.8,0,190
7920,302.50003304692666,54378.899999999994,0,192
7921,302.54822402114655,59597.4,0,194
7922,302.44819038175507,61743.899999999994,1,196
7923,302.54822402114655,64439.4,2,199
7924,302.6000660720185,59712.5,1,204
7925,302.7000990752972,86956.40000000001,1,207
7926,302.8001320567844,44725.0,1,210
7927,302.8001320567844,63536.5,0,213
7928,302.8001320567844,57995.99999999999,1,215
7929,302.8001320567844,61897.399999999994,0,0
7930,302.8001320567844,57216.6,0,2
7931,302.8001320567844,64266.4,0,4
7932,302.7000990752972,64384.8,1,6
7933,302.65189099917427,57155.700000000004,0,9
7934,302.7519233944197,48446.899999999994,0,11
7935,302.7519233944197,61530.0,0,13
7936,302.8001320567844,70484.0,1,15
7937,302.8001320567844,62197.0,1,18
7938,302.7482912332838,64243.2,1,21
7939,302.7000990752972,37345.5,2,24
7940,302.7000990752972,51359.00000000001,1,29
7941,302.7000990752972,37196.0,0,32
7942,302.7482912332838,64335.6,1,34
7943,302.7000990752972,56192.200000000004,0,37
7944,302.7036988110964,55398.2,0,39
7945,302.65189099917427,45227.0,1,41
7946,302.65189099917427,55466.4,1,44
7947,302.7519233944197,62137.7,1,47
7948,302.7519233944197,77425.2,0,50
7949,302.7036988110964,70950.0,0,52
7950,302.6036669970268,50069.2,0,54
7951,302.50363516192994,62815.0,1,56
7952,302.55542706096145,54648.0,0,59
7953,302.55542706096145,70903.0,0,61
7954,302.6072018500165,74660.5,1,63
7955,302.65545829892653,77375.2,0,66
7956,302.65545829892653,72387.6,0,68
7957,302.65545829892653,48031.799999999996,1,70
7958,302.55542706096145,66030.0,0,73
7959,302.50717118307995,44385.9,0,75
7960,302.55542706096145,63135.0,1,77
7961,302.50717118307995,49165.6,0,80
7962,302.4553958023467,51284.799999999996,1,82
7963,302.4553958023467,65374.4,1,85
7964,302.40360330578517,66871.2,0,88
7965,302.35536452306167,49570.8,0,90
7966,302.35536452306167,62054.399999999994,0,92
7967,302.35536452306167,73572.40000000001,0,94
7968,302.30357142857144,69800.0,0,96
7969,302.20707906053593,58905.0,0,98
7970,302.15530190239866,54049.8,0,100
7971,302.0070175438596,72604.5,1,102
7972,302.0070175438596,74816.7,0,105
7973,302.05527056097964,62497.6,0,107
7974,301.95523919880816,56806.200000000004,2,109
7975,301.95523919880816,53111.0,0,114
7976,302.1070483123759,48547.2,1,116
7977,302.15530190239866,64575.0,0,119
7978,302.1070483123759,68065.2,1,121
7979,302.20707906053593,64151.2,0,124
7980,302.2553332230858,59178.799999999996,0,126
7981,302.2553332230858,79031.5,0,128
7982,302.2553332230858,64437.1,1,130
7983,302.35536452306167,84922.4,0,133
7984,302.35536452306167,67003.2,0,135
7985,302.35536452306167,63347.7,1,137
7986,302.4553958023467,56563.99999999999,0,140
7987,302.4553958023467,44895.0,0,142
7988,302.4553958023467,70805.8,0,144
7989,302.4553958023467,57331.2,0,146
7990,302.55542706096145,46981.2,1,148
7991,302.4553958023467,53940.00000000001,2,151
7992,302.4553958023467,61200.0,1,156
7993,302.40360330578517,40194.0,1,159
7994,302.50363516192994,64413.8,0,162
7995,302.4553958023467,57134.0,0,164
7996,302.40360330578517,62590.1,1,166
7997,302.45182614443894,62787.6,0,169
7998,302.40360330578517,58784.799999999996,0,171
7999,302.3517936849066,68827.3,0,173
8000,302.30357142857144,59850.0,0,175
8001,302.35536452306167,54058.200000000004,0,177
8002,302.40360330578517,65892.2,0,179
8003,302.35536452306167,52753.399999999994,1,181
8004,302.4553958023467,77679.7,0,184
8005,302.50717118307995,59230.6,0,186
8006,302.6072018500165,63894.600000000006,0,188
8007,302.6072018500165,61056.0,1,190
8008,302.50717118307995,54317.6,0,193
8009,302.4553958023467,57640.0,0,195
8010,302.4553958023467,54927.0,1,197
8011,302.50363516192994,44330.0,0,200
8012,302.50363516192994,61705.0,2,202
8013,302.5518585825211,82142.0,1,207
8014,302.65189099917427,73569.2,0,212
8015,302.6036669970268,71188.0,1,214
8016,302.6036669970268,57171.0,0,217
8017,302.5518585825211,52020.6,0,0
8018,302.65189099917427,52025.5,0,2
8019,302.7036988110964,53145.600000000006,1,4
8020,302.7519233944197,72136.8,0,7
8021,302.7519233944197,52715.399999999994,0,9
8022,302.7519233944197,62153.0,0,11
8023,302.8519557682786,51696.0,0,13
8024,302.8519557682786,47348.5,1,15
8025,302.7519233944197,63536.0,1,18
8026,302.7519233944197,67936.5,0,21
8027,302.7519233944197,57540.399999999994,0,23
8028,302.8519557682786,62152.899999999994,1,25
8029,302.8519557682786,42852.7,2,28
8030,302.7519233944197,49622.4,0,33
8031,302.7036988110964,56826.0,0,35
8032,302.7036988110964,73227.0,2,37
8033,302.6036669970268,47948.7,1,42
8034,302.7000990752972,57266.3,0,45
8035,302.65189099917427,46262.399999999994,0,47
8036,302.7000990752972,35134.200000000004,0,49
8037,302.7000990752972,69597.9,1,51
8038,302.7000990752972,57350.0,0,54
8039,302.7000990752972,80503.5,0,56
8040,302.7482912332838,52607.1,1,58
8041,302.8001320567844,53720.0,0,61
8042,302.8001320567844,54982.2,0,63
8043,302.8001320567844,55463.8,0,65
8044,302.8001320567844,46758.4,0,67
8045,302.7482912332838,55651.2,0,69
8046,302.7482912332838,69185.0,1,71
8047,302.79646748101686,52993.49999999999,0,74
8048,302.8483248060736,49172.399999999994,1,76
8049,302.896501650165,44772.0,0,79
8050,302.896501650165,42012.100000000006,1,81
8051,302.8483248060736,52743.600000000006,1,84
8052,302.7482912332838,58102.200000000004,1,87
8053,302.7482912332838,43058.4,2,90
8054,302.7000990752972,59917.0,0,95
8055,302.7482912332838,58167.0,1,97
8056,302.64825763831544,75847.2,1,100
8057,302.64825763831544,46208.0,0,103
8058,302.64825763831544,66547.4,2,105
8059,302.6964332892999,48438.0,1,110
8060,302.64825763831544,55632.799999999996,0,113
8061,302.64825763831544,56334.3,0,115
8062,302.6964332892999,46191.6,0,117
8063,302.6964332892999,37748.6,2,119
8064,302.64825763831544,50176.8,0,124
8065,302.54822402114655,76466.6,0,126
8066,302.54822402114655,54237.0,2,128
8067,302.6000660720185,47151.8,1,133
8068,302.54822402114655,64500.4,0,136
8069,302.44819038175507,77166.0,0,138
8070,302.5518585825211,48144.0,2,140
8071,302.5518585825211,52696.799999999996,0,145
8072,302.5518585825211,64180.2,1,147
8073,302.6036669970268,54216.0,0,150
8074,302.5518585825211,65298.2,0,152
8075,302.6036669970268,45988.200000000004,0,154
8076,302.6036669970268,55906.200000000004,0,156
8077,302.6036669970268,65889.59999999999,2,158
8078,302.50363516192994,47472.6,0,163
8079,302.55542706096145,53597.700000000004,0,165
8080,302.4553958023467,64926.4,0,167
8081,302.4553958023467,55013.700000000004,1,169
8082,302.4553958023467,99980.40000000001,0,172
8083,302.40360330578517,73710.0,2,174
8084,302.35536452306167,62403.600000000006,0,179
8085,302.35536452306167,46395.600000000006,0,181
8086,302.40360330578517,44707.799999999996,1,183
8087,302.4553958023467,40376.700000000004,0,186
8088,302.4553958023467,50663.0,1,188
8089,302.50363516192994,54891.5,1,191
8090,302.6036669970268,53939.2,0,194
8091,302.6036669970268,52295.4,1,196
8092,302.6036669970268,80556.0,1,199
