,level,temp_1,temp_2,efficient,time,target,class
7172,0,299.9,311.4,46124.399999999994,160,0,Normal
7173,2,299.9,311.4,55389.0,162,0,Normal
7174,0,299.9,311.3,71703.3,167,0,Normal
7175,1,299.9,311.3,59534.00000000001,169,0,Normal
7176,0,299.8,311.2,62560.0,172,0,Normal
7177,0,299.7,311.1,64611.1,174,0,Normal
7178,0,299.7,311.2,70439.2,176,0,Normal
7179,0,299.8,311.3,55224.0,178,0,Normal
7180,1,299.7,311.2,68356.79999999999,180,0,Normal
7181,0,299.7,311.2,43489.5,183,0,Normal
7182,1,299.7,311.1,53922.3,185,0,Normal
7183,0,299.8,311.1,68679.59999999999,188,0,Normal
7184,0,299.8,311.1,37948.799999999996,190,0,Normal
7185,0,299.7,311.1,63714.0,192,0,Normal
7186,0,299.7,311.0,46405.799999999996,194,0,Normal
7187,0,299.6,310.9,67042.4,196,0,Normal
7188,1,299.6,310.9,59363.99999999999,198,0,Normal
7189,0,299.7,311.0,41643.0,201,0,Normal
7190,1,299.7,310.9,60264.00000000001,203,0,Normal
7191,1,299.6,310.9,48574.0,206,0,Normal
7192,0,299.6,310.9,80130.8,209,1,OSF
7193,0,299.5,310.8,41767.9,211,0,Normal
7194,0,299.4,310.7,65168.200000000004,213,0,Normal
7195,0,299.4,310.8,74166.4,215,1,OSF
7196,0,299.4,310.8,54499.200000000004,217,0,Normal
7197,1,299.4,310.7,68184.40000000001,219,0,Normal
7198,1,299.3,310.7,67188.59999999999,222,0,Normal
7199,0,299.2,310.7,46899.0,225,1,TWF
7200,0,299.3,310.8,60462.4,0,0,Normal
7201,1,299.3,310.9,45832.600000000006,2,0,Normal
7202,0,299.3,310.9,54075.6,5,0,Normal
7203,1,299.4,310.9,59067.3,7,0,Normal
7204,0,299.4,310.9,48677.8,10,0,Normal
7205,1,299.4,310.9,68395.8,12,0,Normal
7206,0,299.3,310.8,64510.5,15,0,Normal
7207,0,299.2,310.7,65391.0,17,0,Normal
7208,0,299.2,310.7,64988.0,19,0,Normal
7209,0,299.3,310.8,65237.9,21,0,Normal
7210,2,299.2,310.7,48098.399999999994,23,0,Normal
7211,0,299.2,310.6,55777.49999999999,28,0,Normal
7212,2,299.2,310.5,64988.1,30,0,Normal
7213,1,299.2,310.5,51858.0,35,0,Normal
7214,0,299.2,310.5,63707.799999999996,38,0,Normal
7215,0,299.1,310.5,61934.700000000004,40,0,Normal
7216,0,299.2,310.6,84803.0,42,0,Normal
7217,0,299.1,310.6,58506.700000000004,44,0,Normal
7218,0,299.1,310.5,56132.99999999999,46,0,Normal
7219,0,299.0,310.4,51587.2,48,0,Normal
7220,1,298.9,310.3,54595.200000000004,50,0,Normal
7221,1,299.1,310.5,61404.0,53,0,Normal
7222,0,299.0,310.5,48964.5,56,0,Normal
7223,0,299.1,310.5,72962.09999999999,58,0,Normal
7224,0,299.1,310.5,52659.200000000004,60,0,Normal
7225,0,299.1,310.5,56071.200000000004,62,0,Normal
7226,0,299.1,310.5,85284.59999999999,64,0,Normal
7227,1,299.1,310.4,78333.59999999999,66,0,Normal
7228,1,299.1,310.4,70104.59999999999,69,0,Normal
7229,0,299.1,310.5,47648.6,72,0,Normal
7230,0,299.1,310.5,46698.399999999994,74,0,Normal
7231,0,299.1,310.5,69247.2,76,0,Normal
7232,0,299.1,310.6,65902.2,78,0,Normal
7233,1,299.1,310.6,62596.8,80,0,Normal
7234,0,299.2,310.6,60899.8,83,0,Normal
7235,1,299.2,310.6,73448.7,85,0,Normal
7236,0,299.2,310.6,61567.8,88,0,Normal
7237,0,299.1,310.6,46696.0,90,0,Normal
7238,0,299.1,310.4,68810.7,92,0,Normal
7239,0,299.0,310.4,66414.40000000001,94,0,Normal
7240,0,299.0,310.4,61544.5,96,0,Normal
7241,1,298.9,310.2,41980.0,98,0,Normal
7242,1,299.0,310.3,50163.299999999996,101,0,Normal
7243,2,299.1,310.4,74610.5,104,0,Normal
7244,0,299.0,310.4,58665.6,109,0,Normal
7245,1,299.0,310.3,89385.79999999999,111,1,PWF
7246,0,299.0,310.3,61924.799999999996,114,0,Normal
7247,0,299.0,310.4,47964.0,116,0,Normal
7248,0,298.9,310.3,64209.6,118,0,Normal
7249,0,299.0,310.4,60655.2,120,0,Normal
7250,1,299.0,310.4,63008.8,122,0,Normal
7251,0,299.0,310.4,41997.2,125,0,Normal
7252,0,299.0,310.4,56496.5,127,0,Normal
7253,0,299.1,310.4,51367.0,129,0,Normal
7254,1,299.0,310.4,60287.5,131,0,Normal
7255,0,299.0,310.4,49946.600000000006,134,0,Normal
7256,2,299.0,310.5,75884.8,136,0,Normal
7257,1,299.0,310.6,54275.4,141,0,Normal
7258,0,299.1,310.6,63599.4,144,0,Normal
7259,0,299.1,310.5,56486.4,146,0,Normal
7260,2,299.1,310.6,63936.0,148,0,Normal
7261,2,299.2,310.6,69405.59999999999,153,0,Normal
7262,0,299.1,310.6,45911.899999999994,158,0,Normal
7263,2,299.2,310.6,52142.4,160,0,Normal
7264,1,299.1,310.6,69151.5,165,0,Normal
7265,2,299.1,310.6,50148.0,168,0,Normal
7266,0,299.1,310.6,43813.8,173,0,Normal
7267,0,299.2,310.7,55901.99999999999,175,0,Normal
7268,1,299.2,310.8,59779.6,177,0,Normal
7269,2,299.2,310.8,53534.399999999994,180,0,Normal
7270,1,299.1,310.8,58252.799999999996,185,0,Normal
7271,0,299.1,310.7,66889.90000000001,188,0,Normal
7272,0,298.9,310.6,71693.8,190,0,Normal
7273,1,299.0,310.6,39671.4,192,0,Normal
7274,0,298.9,310.5,47888.0,195,0,Normal
7275,1,298.9,310.6,43516.0,197,0,Normal
7276,0,298.8,310.5,73075.2,200,0,Normal
7277,2,298.8,310.5,72205.2,202,0,Normal
7278,0,298.8,310.5,67929.59999999999,207,0,Normal
7279,0,298.8,310.6,45796.2,209,0,Normal
7280,0,298.8,310.6,62638.200000000004,211,0,Normal
7281,2,298.9,310.6,58937.2,213,0,Normal
7282,1,298.9,310.7,55036.8,218,0,Normal
7283,2,298.9,310.6,53295.0,221,0,Normal
7284,0,298.8,310.6,54978.299999999996,0,0,Normal
7285,0,298.9,310.6,73094.90000000001,2,0,Normal
7286,1,298.8,310.5,55038.399999999994,4,0,Normal
7287,0,298.9,310.6,60388.5,7,0,Normal
7288,1,298.8,310.6,55431.99999999999,9,0,Normal
7289,0,298.9,310.6,61582.799999999996,12,0,Normal
7290,1,298.9,310.6,60108.2,14,0,Normal
7291,0,298.9,310.5,46187.299999999996,17,0,Normal
7292,2,298.9,310.5,57017.1,19,0,Normal
7293,1,298.9,310.4,68065.2,24,0,Normal
7294,1,298.9,310.5,58712.5,27,0,Normal
7295,0,298.9,310.4,45735.700000000004,30,0,Normal
7296,0,298.9,310.3,56004.0,32,0,Normal
7297,1,298.8,310.2,52794.5,34,0,Normal
7298,2,298.7,310.1,65436.0,37,0,Normal
7299,0,298.7,310.0,52056.6,42,0,Normal
7300,0,298.7,310.1,58580.8,44,0,Normal
7301,1,298.7,310.1,56060.4,46,0,Normal
7302,0,298.7,310.1,51035.100000000006,49,0,Normal
7303,0,298.8,310.2,61664.0,51,0,Normal
7304,1,298.7,310.1,76354.2,53,0,Normal
7305,2,298.8,310.1,60720.0,56,0,Normal
7306,1,298.7,310.1,65832.5,61,0,Normal
7307,1,298.7,310.1,97719.40000000001,64,1,PWF
7308,0,298.7,310.1,63465.299999999996,67,0,Normal
7309,1,298.7,310.0,58651.8,69,0,Normal
7310,0,298.7,309.9,58160.50000000001,72,0,Normal
7311,1,298.8,310.0,68246.5,74,0,Normal
7312,1,298.8,310.0,58866.5,77,0,Normal
7313,1,298.8,310.0,66631.59999999999,80,0,Normal
7314,0,298.8,309.9,53213.4,83,0,Normal
7315,2,298.7,309.8,57875.4,85,0,Normal
7316,0,298.8,309.8,58520.0,90,0,Normal
7317,0,298.7,309.7,50676.799999999996,92,0,Normal
7318,2,298.7,309.7,61504.49999999999,94,0,Normal
7319,0,298.7,309.7,63660.100000000006,99,0,Normal
7320,1,298.8,309.7,69308.1,101,0,Normal
7321,0,298.8,309.6,72100.0,104,0,Normal
7322,0,298.7,309.6,61243.6,106,0,Normal
7323,2,298.7,309.5,58701.2,108,0,Normal
7324,1,298.7,309.5,64124.0,113,0,Normal
7325,1,298.7,309.5,58199.99999999999,116,0,Normal
7326,2,298.6,309.5,52086.600000000006,119,0,Normal
7327,1,298.7,309.6,71603.40000000001,124,0,Normal
7328,0,298.6,309.5,69165.0,127,0,Normal
7329,0,298.8,309.7,70630.40000000001,129,0,Normal
7330,0,298.8,309.7,58695.0,131,0,Normal
7331,1,298.8,309.7,67790.40000000001,133,0,Normal
7332,0,298.8,309.7,67276.0,136,0,Normal
7333,1,298.8,309.7,71634.5,138,0,Normal
7334,1,298.8,309.7,69010.7,141,0,Normal
7335,1,299.0,309.8,35616.0,144,0,Normal
7336,0,298.9,309.7,70711.2,147,0,Normal
7337,1,298.8,309.7,56091.7,149,0,Normal
7338,0,298.8,309.7,49590.0,152,0,Normal
7339,1,298.8,309.7,60409.7,154,0,Normal
7340,1,298.8,309.7,56388.0,157,0,Normal
7341,0,298.8,309.7,51829.600000000006,160,0,Normal
7342,0,298.7,309.7,61306.0,162,0,Normal
7343,2,298.8,309.8,69263.40000000001,164,0,Normal
7344,0,298.8,309.7,65003.6,169,0,Normal
7345,2,298.8,309.8,53491.0,171,0,Normal
7346,0,298.7,309.7,57155.700000000004,176,0,Normal
7347,0,298.7,309.6,51781.5,178,0,Normal
7348,1,298.7,309.6,62000.4,180,0,Normal
7349,1,298.7,309.5,49963.200000000004,183,0,Normal
7350,1,298.7,309.6,66474.2,186,0,Normal
7351,1,298.7,309.6,44173.2,189,0,Normal
7352,0,298.6,309.6,55017.9,192,0,Normal
7353,0,298.7,309.6,80175.2,194,0,Normal
7354,0,298.6,309.6,69917.0,196,0,Normal
7355,0,298.7,309.6,70143.40000000001,198,0,Normal
7356,1,298.6,309.6,79833.59999999999,200,0,Normal
7357,0,298.5,309.5,64125.49999999999,203,1,TWF
7358,0,298.7,309.7,57857.799999999996,0,0,Normal
7359,1,298.6,309.6,64660.0,2,0,Normal
7360,0,298.6,309.6,55131.99999999999,5,0,Normal
7361,0,298.6,309.5,64234.99999999999,7,0,Normal
7362,0,298.6,309.6,84562.5,9,0,Normal
7363,0,298.8,309.7,71190.0,11,0,Normal
7364,0,298.9,309.8,68404.0,13,0,Normal
7365,1,298.8,309.8,56766.600000000006,15,0,Normal
7366,1,298.9,309.8,41860.8,18,0,Normal
7367,0,298.9,309.8,69361.0,21,0,Normal
7368,0,298.9,309.8,64581.4,23,0,Normal
7369,0,298.8,309.7,40231.8,25,0,Normal
7370,0,298.8,309.8,54902.4,27,0,Normal
7371,0,298.7,309.7,40817.7,29,0,Normal
7372,1,298.8,309.7,64870.399999999994,31,0,Normal
7373,1,298.7,309.7,68781.0,34,0,Normal
7374,0,298.8,309.7,77665.0,37,0,Normal
7375,1,298.8,309.6,66708.8,39,0,Normal
7376,0,298.8,309.8,65766.2,42,0,Normal
7377,0,298.8,309.7,67200.8,44,0,Normal
7378,1,298.8,309.9,81989.6,46,0,Normal
7379,0,298.8,309.9,51965.1,49,0,Normal
7380,0,298.9,310.0,45643.2,51,0,Normal
7381,2,298.8,310.0,58598.99999999999,53,0,Normal
7382,0,298.9,310.0,46928.700000000004,58,0,Normal
7383,1,298.8,309.9,52624.00000000001,60,0,Normal
7384,0,298.8,309.7,62495.0,63,0,Normal
7385,2,298.8,309.8,60644.399999999994,65,0,Normal
7386,1,298.9,309.9,55687.1,70,0,Normal
7387,0,298.8,309.9,63767.200000000004,73,0,Normal
7388,0,298.9,309.9,63472.5,75,0,Normal
7389,0,298.8,309.9,60542.50000000001,77,0,Normal
7390,1,298.8,309.8,79727.2,79,0,Normal
7391,0,298.6,309.6,60762.100000000006,82,0,Normal
7392,1,298.5,309.6,59178.799999999996,84,0,Normal
7393,0,298.5,309.5,62118.0,87,0,Normal
7394,1,298.6,309.5,59664.600000000006,89,0,Normal
7395,1,298.5,309.5,66438.4,92,0,Normal
7396,2,298.6,309.6,53046.899999999994,95,0,Normal
7397,0,298.5,309.6,45513.6,100,0,Normal
7398,0,298.5,309.7,31665.7,102,1,PWF
7399,0,298.6,309.7,76863.59999999999,104,0,Normal
7400,0,298.6,309.6,62393.100000000006,106,0,Normal
7401,2,298.5,309.4,53137.8,108,0,Normal
7402,0,298.5,309.5,71788.0,113,0,Normal
7403,0,298.5,309.6,65936.2,115,0,Normal
7404,0,298.4,309.5,56547.0,117,0,Normal
7405,1,298.4,309.5,61882.8,119,0,Normal
7406,1,298.4,309.5,60883.2,122,0,Normal
7407,0,298.4,309.5,67985.7,125,0,Normal
7408,1,298.5,309.6,51876.0,127,0,Normal
7409,0,298.5,309.6,50060.899999999994,130,0,Normal
7410,0,298.5,309.5,68886.0,132,0,Normal
7411,0,298.6,309.8,56399.200000000004,134,0,Normal
7412,1,298.6,309.7,65305.8,136,0,Normal
7413,1,298.6,309.7,70673.40000000001,139,0,Normal
7414,0,298.6,309.8,37024.200000000004,142,0,Normal
7415,1,298.7,309.9,76002.0,144,0,Normal
7416,1,298.8,310.1,49610.5,147,0,Normal
7417,2,298.8,310.1,52312.799999999996,150,0,Normal
7418,0,298.9,310.2,45727.2,155,0,Normal
7419,0,299.0,310.3,57096.9,157,0,Normal
7420,0,298.9,310.4,58284.200000000004,159,0,Normal
7421,0,298.9,310.3,54304.799999999996,161,0,Normal
7422,2,298.9,310.3,78309.0,163,0,Normal
7423,0,299.0,310.4,67082.40000000001,168,0,Normal
7424,0,299.1,310.6,61686.00000000001,170,0,Normal
7425,0,299.2,310.6,60172.799999999996,172,0,Normal
7426,0,299.1,310.5,58445.2,174,0,Normal
7427,0,299.1,310.4,69380.5,176,0,Normal
7428,1,299.0,310.3,51156.0,178,0,Normal
7429,0,299.0,310.3,63080.0,181,0,Normal
7430,0,298.9,310.2,74588.8,183,0,Normal
7431,2,298.9,310.1,72290.40000000001,185,0,Normal
7432,0,298.8,310.0,61326.299999999996,190,0,Normal
7433,1,298.8,310.1,73098.7,192,0,Normal
7434,1,298.7,309.9,48131.4,195,0,Normal
7435,1,298.7,310.0,57873.9,198,0,Normal
7436,0,298.7,309.9,70332.3,201,0,Normal
7437,0,298.7,309.8,77827.90000000001,203,1,OSF
7438,0,298.6,309.8,62873.2,205,0,Normal
7439,0,298.6,309.8,56640.200000000004,207,0,Normal
7440,0,298.6,309.8,76720.0,0,0,Normal
7441,0,298.6,309.9,49878.0,2,0,Normal
7442,0,298.6,310.0,59163.0,4,0,Normal
7443,1,298.6,309.9,53876.399999999994,6,0,Normal
7444,1,298.6,309.9,45268.2,9,0,Normal
7445,1,298.6,310.0,56862.899999999994,12,0,Normal
7446,0,298.5,309.9,62392.200000000004,15,0,Normal
7447,0,298.6,310.1,71806.09999999999,17,0,Normal
7448,0,298.5,310.0,61470.4,19,0,Normal
7449,0,298.4,309.9,47955.0,21,0,Normal
7450,0,298.4,310.0,68907.8,23,0,Normal
7451,0,298.5,310.0,60987.5,25,0,Normal
7452,1,298.6,310.0,56700.0,27,0,Normal
7453,0,298.6,309.9,58024.4,30,0,Normal
7454,0,298.6,310.0,61336.6,32,0,Normal
7455,0,298.6,309.9,80682.0,34,0,Normal
7456,0,298.6,309.9,60061.600000000006,36,0,Normal
7457,0,298.6,309.9,63381.5,38,0,Normal
7458,0,298.7,309.9,46980.4,40,0,Normal
7459,0,298.7,309.9,48704.5,42,0,Normal
7460,0,298.7,309.9,75048.40000000001,44,0,Normal
7461,0,298.7,309.9,62611.799999999996,46,0,Normal
7462,1,298.7,309.8,67094.7,48,0,Normal
7463,1,298.7,309.9,63636.1,51,0,Normal
7464,2,298.6,309.7,45980.0,54,0,Normal
7465,1,298.7,309.8,59737.5,59,0,Normal
7466,0,298.7,309.8,56409.6,62,0,Normal
7467,0,298.6,309.8,48223.200000000004,64,0,Normal
7468,2,298.6,309.7,57203.3,66,0,Normal
7469,1,298.6,309.7,82048.0,71,0,Normal
7470,0,298.7,309.9,55632.0,74,0,Normal
7471,0,298.6,309.8,61804.799999999996,76,0,Normal
7472,0,298.5,309.7,61765.2,78,0,Normal
7473,1,298.6,309.8,61633.0,80,0,Normal
7474,1,298.5,309.7,67925.8,83,0,Normal
7475,1,298.5,309.7,58698.9,86,0,Normal
7476,0,298.5,309.6,51037.00000000001,89,0,Normal
7477,2,298.5,309.6,52896.5,91,0,Normal
7478,1,298.5,309.7,82323.2,96,0,Normal
7479,0,298.6,309.7,54341.799999999996,99,0,Normal
7480,0,298.4,309.6,52581.200000000004,101,0,Normal
7481,1,298.3,309.4,46255.0,103,0,Normal
7482,0,298.4,309.5,57912.0,106,0,Normal
7483,0,298.3,309.4,50967.0,108,0,Normal
7484,0,298.4,309.5,70269.09999999999,110,0,Normal
7485,0,298.4,309.5,69455.0,112,0,Normal
7486,1,298.5,309.5,60340.200000000004,114,0,Normal
7487,0,298.4,309.4,69739.2,117,0,Normal
7488,0,298.4,309.4,59832.00000000001,119,0,Normal
7489,0,298.4,309.4,67644.3,121,0,Normal
7490,1,298.5,309.6,80066.8,123,0,Normal
7491,0,298.5,309.5,60949.4,126,0,Normal
7492,1,298.4,309.5,58743.2,128,0,Normal
7493,1,298.3,309.5,57564.0,131,0,Normal
7494,0,298.3,309.5,56591.4,134,0,Normal
7495,0,298.3,309.4,45202.8,136,0,Normal
7496,1,298.3,309.4,41041.600000000006,138,0,Normal
7497,1,298.3,309.4,51607.8,141,0,Normal
7498,0,298.4,309.6,55906.2,144,0,Normal
7499,0,298.4,309.6,49981.0,146,0,Normal
7500,0,298.3,309.5,51843.3,148,0,Normal
7501,0,298.4,309.7,54702.600000000006,150,0,Normal
7502,2,298.6,309.8,71496.09999999999,152,0,Normal
7503,0,298.5,309.8,60041.2,157,0,Normal
7504,0,298.4,309.7,58604.7,159,0,Normal
7505,0,298.4,309.7,59058.0,161,0,Normal
7507,0,298.4,309.7,60416.399999999994,165,0,Normal
7508,1,298.4,309.7,55910.7,167,0,Normal
7509,1,298.4,309.7,42075.0,170,0,Normal
7510,0,298.3,309.7,65741.2,173,0,Normal
7511,0,298.4,309.7,64399.4,175,0,Normal
7512,2,298.3,309.6,55965.200000000004,177,0,Normal
7513,1,298.2,309.5,53947.0,182,0,Normal
7514,0,298.2,309.4,68153.7,185,0,Normal
7515,0,298.2,309.4,65512.2,187,0,Normal
7516,0,298.3,309.6,47184.299999999996,189,0,Normal
7517,1,298.3,309.6,80501.2,191,0,Normal
7518,1,298.3,309.6,45555.100000000006,194,0,Normal
7519,0,298.3,309.6,62622.0,197,0,Normal
7520,1,298.3,309.5,76995.7,199,0,Normal
7521,0,298.4,309.5,69350.4,202,0,Normal
7522,2,298.3,309.4,48603.8,0,0,Normal
7523,2,298.3,309.3,63759.3,5,0,Normal
7524,0,298.3,309.4,67821.6,10,0,Normal
7525,0,298.3,309.4,72069.4,12,0,Normal
7526,0,298.3,309.3,72711.9,14,0,Normal
7527,0,298.4,309.3,57259.4,16,0,Normal
7528,0,298.4,309.3,54129.6,18,0,Normal
7529,1,298.5,309.4,72142.8,20,0,Normal
7530,1,298.5,309.3,51357.0,23,0,Normal
7531,0,298.6,309.3,67378.5,26,0,Normal
7532,0,298.6,309.4,72982.5,28,0,Normal
7533,1,298.6,309.4,60211.5,30,0,Normal
7534,1,298.6,309.5,60793.2,33,0,Normal
7535,0,298.6,309.5,69305.59999999999,36,0,Normal
7536,1,298.6,309.5,64740.4,38,0,Normal
7537,0,298.6,309.5,52246.0,41,0,Normal
7538,0,298.5,309.4,58359.600000000006,43,0,Normal
7539,0,298.5,309.4,60983.4,45,0,Normal
7540,0,298.6,309.5,49429.1,47,0,Normal
7541,0,298.5,309.5,43797.6,49,0,Normal
7542,2,298.4,309.4,53373.6,51,0,Normal
7543,1,298.5,309.4,66475.5,56,0,Normal
7544,2,298.5,309.4,42231.0,59,0,Normal
7545,0,298.4,309.3,49845.600000000006,64,0,Normal
7546,0,298.4,309.3,48734.399999999994,66,0,Normal
7547,1,298.4,309.4,40483.8,68,0,Normal
7548,0,298.5,309.4,57281.399999999994,71,0,Normal
7549,0,298.3,309.3,57957.600000000006,73,0,Normal
7550,0,298.3,309.2,66248.0,75,0,Normal
7551,1,298.2,309.1,71393.0,77,0,Normal
7552,0,298.2,309.1,65281.5,80,0,Normal
7553,1,298.1,309.0,63450.200000000004,82,0,Normal
7554,0,298.1,309.0,53968.799999999996,85,0,Normal
7555,0,298.2,309.0,59371.200000000004,87,0,Normal
7556,0,298.2,309.0,60453.4,89,0,Normal
7557,0,298.3,309.0,71049.3,91,0,Normal
7558,1,298.3,309.0,62156.49999999999,93,0,Normal
7559,0,298.3,309.0,60760.0,96,0,Normal
7560,0,298.3,309.0,63923.2,98,0,Normal
7561,0,298.2,308.9,59140.799999999996,100,0,Normal
7562,0,298.1,308.9,70792.4,102,0,Normal
7563,0,298.0,308.9,55050.00000000001,104,0,Normal
7564,1,298.0,308.7,49549.799999999996,106,0,Normal
7565,0,298.0,308.8,54348.5,109,0,Normal
7566,1,297.9,308.7,46576.600000000006,111,0,Normal
7567,0,298.0,308.7,69203.8,114,0,Normal
7568,0,297.9,308.6,50053.600000000006,116,0,Normal
7569,0,297.9,308.6,48317.5,118,0,Normal
7570,2,297.9,308.7,55465.5,120,0,Normal
7571,0,297.9,308.6,35513.4,125,0,Normal
7572,1,297.7,308.5,54876.8,127,0,Normal
7573,0,297.6,308.4,52682.399999999994,130,0,Normal
7574,0,297.6,308.3,76753.59999999999,132,0,Normal
7575,1,297.6,308.3,47956.8,134,0,Normal
7576,0,297.6,308.3,60158.5,137,0,Normal
7577,0,297.6,308.3,64886.4,139,0,Normal
7578,0,297.5,308.2,60602.3,141,0,Normal
7579,1,297.4,308.1,50544.0,143,0,Normal
7580,0,297.5,308.1,49908.600000000006,146,0,Normal
7581,1,297.5,308.0,65448.2,148,0,Normal
7582,1,297.5,308.1,96048.0,151,1,PWF
7583,0,297.4,308.0,54074.0,154,0,Normal
7584,0,297.4,307.9,66303.0,156,0,Normal
7585,1,297.4,307.9,64893.0,158,0,Normal
7586,2,297.3,307.9,54787.5,161,0,Normal
7587,1,297.4,307.9,55806.1,166,0,Normal
7588,0,297.3,307.8,61494.0,169,0,Normal
7589,1,297.3,307.8,73824.0,171,0,Normal
7590,0,297.4,307.9,55273.5,174,0,Normal
7591,0,297.4,307.9,53640.399999999994,176,0,Normal
7592,1,297.5,308.0,63635.0,178,0,Normal
7593,1,297.4,308.0,55394.600000000006,181,0,Normal
7594,0,297.4,308.0,70376.4,184,0,Normal
7595,1,297.5,308.2,50181.6,186,0,Normal
7596,0,297.5,308.2,74975.5,189,0,Normal
7597,0,297.6,308.3,66270.0,191,0,Normal
7598,0,297.6,308.3,62519.399999999994,193,0,Normal
7599,0,297.6,308.4,58837.99999999999,195,0,Normal
7600,0,297.5,308.3,57830.49999999999,197,0,Normal
7601,2,297.4,308.2,63737.1,199,0,Normal
7602,0,297.4,308.1,54809.299999999996,204,0,Normal
7603,2,297.3,308.0,67954.40000000001,206,0,Normal
7604,0,297.4,308.2,67573.7,211,0,Normal
7605,0,297.5,308.4,54378.899999999994,213,0,Normal
7606,1,297.5,308.4,55986.00000000001,215,0,Normal
7607,0,297.5,308.4,71650.0,218,0,Normal
7608,0,297.4,308.4,69271.40000000001,220,1,OSF
7609,0,297.4,308.3,59737.5,222,1,TWF
7610,0,297.4,308.3,59786.299999999996,0,0,Normal
7611,0,297.4,308.3,66976.0,2,0,Normal
7612,0,297.5,308.4,64124.5,4,0,Normal
7613,1,297.5,308.5,70750.5,6,0,Normal
7614,0,297.5,308.5,55972.100000000006,9,0,Normal
7615,0,297.6,308.6,65092.200000000004,11,0,Normal
7616,0,297.6,308.6,62872.0,13,0,Normal
7617,0,297.6,308.6,69263.7,15,0,Normal
7618,0,297.7,308.7,45542.1,17,0,Normal
7619,2,297.6,308.6,58903.99999999999,19,0,Normal
7620,0,297.6,308.5,62540.0,24,0,Normal
7621,1,297.6,308.5,75270.6,26,0,Normal
7622,0,297.5,308.3,60785.1,29,0,Normal
7623,1,297.5,308.3,67305.6,31,0,Normal
7624,2,297.5,308.4,59153.00000000001,34,0,Normal
7625,0,297.4,308.3,54672.0,39,0,Normal
7626,0,297.4,308.2,69679.40000000001,41,0,Normal
7627,0,297.4,308.3,61692.6,43,0,Normal
7628,0,297.5,308.4,54157.0,45,0,Normal
7629,2,297.5,308.5,60878.700000000004,47,0,Normal
7630,0,297.4,308.4,78695.4,52,0,Normal
7631,2,297.3,308.3,55722.0,54,0,Normal
7632,0,297.3,308.3,56445.0,59,0,Normal
7633,0,297.4,308.3,71743.2,61,0,Normal
7634,0,297.3,308.3,60955.200000000004,63,0,Normal
7635,0,297.4,308.3,46519.200000000004,65,0,Normal
7636,0,297.5,308.4,47037.9,67,0,Normal
7637,0,297.5,308.5,57922.3,69,0,Normal
7638,0,297.6,308.5,56434.799999999996,71,0,Normal
7639,0,297.5,308.4,77504.0,73,0,Normal
7640,0,297.6,308.6,65692.5,75,0,Normal
7641,1,297.6,308.5,66096.0,77,0,Normal
7642,1,297.5,308.4,58413.600000000006,80,0,Normal
7643,0,297.5,308.5,78626.4,83,0,Normal
7644,1,297.6,308.5,55122.600000000006,85,0,Normal
7645,1,297.6,308.6,52966.0,88,0,Normal
7646,0,297.5,308.6,65718.3,91,0,Normal
7647,0,297.5,308.5,58905.0,93,0,Normal
7648,1,297.4,308.4,68283.6,95,0,Normal
7649,0,297.4,308.4,82070.4,98,0,Normal
7650,2,297.4,308.3,48525.399999999994,100,0,Normal
7651,1,297.4,308.4,54740.0,105,0,Normal
7652,2,297.3,308.3,60631.5,108,0,Normal
7653,1,297.4,308.3,77296.5,113,0,Normal
7654,1,297.4,308.4,67438.8,116,0,Normal
7655,0,297.3,308.3,76840.8,119,0,Normal
7656,1,297.3,308.3,46497.799999999996,121,0,Normal
7657,0,297.4,308.4,65366.0,124,0,Normal
7658,0,297.4,308.5,54454.4,126,0,Normal
7659,0,297.5,308.5,76450.0,128,0,Normal
7660,0,297.4,308.5,67469.5,130,0,Normal
7661,0,297.4,308.5,55533.399999999994,132,0,Normal
7662,0,297.5,308.6,55866.6,134,0,Normal
7663,0,297.5,308.6,49127.399999999994,136,0,Normal
7664,2,297.5,308.6,79809.5,138,0,Normal
7665,0,297.6,308.7,69069.0,143,0,Normal
7666,0,297.5,308.7,59797.5,145,0,Normal
7667,1,297.5,308.8,67075.5,147,0,Normal
7668,0,297.5,308.8,68941.8,150,0,Normal
7669,1,297.5,308.8,76933.3,152,0,Normal
7670,0,297.5,308.9,48062.399999999994,155,0,Normal
7671,0,297.5,308.8,57833.99999999999,157,0,Normal
7672,0,297.5,308.8,65993.59999999999,159,0,Normal
7673,0,297.4,308.6,63644.4,161,0,Normal
7674,1,297.4,308.6,44464.8,163,0,Normal
7675,2,297.3,308.6,49627.2,166,0,Normal
7676,1,297.3,308.5,64448.0,171,0,Normal
7677,1,297.3,308.5,48089.6,174,0,Normal
7678,0,297.3,308.5,67373.0,177,0,Normal
7679,0,297.3,308.5,78915.2,179,0,Normal
7680,0,297.2,308.5,59162.4,181,0,Normal
7681,0,297.2,308.4,48150.0,183,0,Normal
7682,1,297.2,308.5,62914.5,185,0,Normal
7683,0,297.2,308.5,69311.3,188,0,Normal
7684,0,297.2,308.5,64155.2,190,0,Normal
7685,2,297.2,308.5,63093.6,192,0,Normal
7686,1,297.2,308.5,50907.600000000006,197,0,Normal
7687,1,297.2,308.5,55979.6,200,0,Normal
7688,0,297.1,308.5,69552.7,203,0,Normal
7689,0,297.1,308.4,61102.8,205,0,Normal
7690,0,297.1,308.5,58741.2,207,1,TWF
